ERROR:root:Error processing PDF for baleshwar: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for jajpur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kalahandi: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kendujhar: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for koraput: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for nabarangapur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for debagarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for puri: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for balangir: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kendrapara: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for nayagarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for mayurbhanj: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for bargarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for malkangiri: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for ganjam: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for baudh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for sambalpur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for gajapati: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for subarnapur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for anugul: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for khordha: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for jharsuguda: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for ganjam: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for anugul: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for jajpur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for mayurbhanj: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for cuttack: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for malkangiri: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for sambalpur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kandhamal: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for khordha: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for baudh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for nabarangapur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for dhenkanal: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for nayagarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for debagarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for jagatsinghapur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kendujhar: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kendrapara: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for subarnapur: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for baleshwar: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for bargarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for kalahandi: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for rayagada: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for nuapada: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for bhadrak: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for balangir: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for gajapati: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for puri: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for sundargarh: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for koraput: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error processing PDF for jharsuguda: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
ERROR:root:Error downloading PDF: Invalid URL '': No scheme supplied. Perhaps you meant https://?
ERROR:root:Error downloading PDF for koraput
ERROR:root:Error downloading PDF: Invalid URL '': No scheme supplied. Perhaps you meant https://?
ERROR:root:Error downloading PDF for nabarangapur
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error scraping website: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for balangir
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bhadrak
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for baleshwar
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for anugul
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for baudh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for cuttack
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for debagarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for dhenkanal
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for ganjam
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for jharsuguda
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for jajpur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for jagatsinghapur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for kandhamal
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for gajapati
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for kendrapara
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for nuapada
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for koraput
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for kalahandi
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for khordha
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for mayurbhanj
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for nayagarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for malkangiri
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for kendujhar
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for puri
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for sundargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for rayagada
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for sambalpur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for subarnapur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for nabarangapur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for koraput
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bhadrak
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for cuttack
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for jagatsinghapur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for nabarangapur
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for debagarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for puri
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for sundargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for sundargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bhadrak
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for puri
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for bargarh
ERROR:root:Error downloading PDF: Cannot connect to host ouat.ac.in:443 ssl:default [None]
ERROR:root:Error downloading PDF for puri
ERROR:root:Failed to download PDF from https://provider-reverse-proxy.uat.bhasai.samagra.io/ouat/wp-content/uploads/2024/04/Cuttack_IAAS_English_02.04.2024_14_27.pdf: 504
ERROR:root:Error downloading PDF for cuttack
ERROR:root:Failed to download PDF from https://provider-reverse-proxy.uat.bhasai.samagra.io/ouat/wp-content/uploads/2024/09/Bhadrak_IAAS_Eng_20.09.2024_38_76.pdf: 504
ERROR:root:Error downloading PDF for bhadrak
ERROR:root:Error processing PDF for anugul: Connection error.
ERROR:root:Error processing PDF for kalahandi: Connection error.
ERROR:root:Attempt 1: An error occurred: 'str' object has no attribute 'get'
ERROR:root:Error processing PDF for rayagada: Invalid control character at: line 76 column 187 (char 2870)
ERROR:root:Error processing PDF for nuapada: Expecting ':' delimiter: line 2205 column 6 (char 45967)
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fb6fed2cad0>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7ff5213c8ad0>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f51ae0b8c20>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0b55ebe7b0>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f91c003b230>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f2cb27430e0>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f59238eba10>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7ffb33b23a10>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f41d932b770>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fd282fd1010>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f545d021160>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fc4ce305a90>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f1182589940>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f21d69e5940>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f2ae35d9940>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f911038dbe0>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7feb119f9d30>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
ERROR:root:Error scraping website: HTTPSConnectionPool(host='provider-reverse-proxy.uat.bhasai.samagra.io', port=443): Max retries exceeded with url: /ouat/quick-links/agro-advisory-services/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f8bf4719d30>, 'Connection to provider-reverse-proxy.uat.bhasai.samagra.io timed out. (connect timeout=None)'))
